observation_id,city_id,city_name_en,city_name_es,city_name_local,country_code,country_name_en,country_name_es,continent,region,airport_id,airport_name,airport_name_es,iata,icao,airport_latitude,airport_longitude,airport_type,annual_passengers_m,passenger_year,primary_airport,service_pattern,tower_id,tower_name,tower_name_es,tower_latitude,tower_longitude,height_m,height_basis,tower_type,completed_year,mode,co_tallest,confidence,selection_reason_en,selection_reason_es,distance_m,distance_km,source_ids,reviewed_at
city-q270--ourairports-2637--iconic--wikidata-q167566,city-q270,Warsaw,Varsovia,Warsaw,PL,Poland,Polonia,Europe,Eastern Europe,ourairports-2637,Warsaw Chopin Airport,Warsaw Chopin Airport,WAW,EPWA,52.165699,20.9671,large_airport,21.261806,2024,true,year_round,wikidata-q167566,Palace of Culture and Science,Palace of Culture and Science,52.231666666667,21.006388888889,230,structural_tip,vertical_landmark,1955,iconic,false,high,Palace of Culture and Science is the selected vertical landmark most strongly associated with Warsaw.,Palace of Culture and Science es el hito vertical seleccionado con mayor asociación a Varsovia.,7816.410181312452,7.816410181312452,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q167566,2026-09-16
city-q8826--ourairports-4035--iconic--wikidata-q1298819,city-q8826,Palma de Mallorca,Palma de Mallorca,Palma de Mallorca,ES,Spain,España,Europe,Southern Europe,ourairports-4035,Palma de Mallorca Airport,Palma de Mallorca Airport,PMI,LEPA,39.551701,2.73881,large_airport,33.806427,2025,true,year_round,wikidata-q1298819,Palma Cathedral,Palma Cathedral,39.5675,2.64805556,62,structural_tip,vertical_landmark,1228,iconic,false,high,Palma Cathedral is the selected vertical landmark most strongly associated with Palma de Mallorca.,Palma Cathedral es el hito vertical seleccionado con mayor asociación a Palma de Mallorca.,7994.245095174209,7.994245095174209,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q1298819;mallorca-cathedral-measures,2026-09-16
city-q1899--ourairports-6478--iconic--wikidata-q142917,city-q1899,Kyiv,Kiev,Kyiv,UA,Ukraine,Ucrania,Europe,Eastern Europe,ourairports-6478,Igor Sikorsky Kyiv International Airport (Zhuliany),Igor Sikorsky Kyiv International Airport (Zhuliany),IEV,UKKK,50.40194,30.45194,medium_airport,1.418153,2021,false,year_round,wikidata-q142917,Mother Ukraine Monument,Mother Ukraine Monument,50.4265,30.56311111,62,structural_tip,vertical_landmark,1900,iconic,false,high,Mother Ukraine Monument is the selected vertical landmark most strongly associated with Kyiv.,Mother Ukraine Monument es el hito vertical seleccionado con mayor asociación a Kiev.,8360.755799566408,8.360755799566409,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q142917,2026-09-16
city-q19660--ourairports-4474--iconic--wikidata-q164150,city-q19660,Bucharest,Bucarest,Bucharest,RO,Romania,Rumanía,Europe,Eastern Europe,ourairports-4474,Bucharest Băneasa Aurel Vlaicu International Airport,Bucharest Băneasa Aurel Vlaicu International Airport,BBU,LRBS,44.503133,26.102944,large_airport,0.107087,2024,false,year_round,wikidata-q164150,Palace of the Parliament,Palace of the Parliament,44.4275,26.0875,84,structural_tip,vertical_landmark,1994,iconic,false,high,Palace of the Parliament is the selected vertical landmark most strongly associated with Bucharest.,Palace of the Parliament es el hito vertical seleccionado con mayor asociación a Bucarest.,8493.82135421455,8.49382135421455,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q164150,2026-09-16
city-q16557--ourairports-3479--iconic--wikidata-q1248619,city-q16557,Dallas,Dallas,Dallas,US,United States,Estados Unidos,North America,Northern America,ourairports-3479,Dallas Love Field,Dallas Love Field,DAL,KDAL,32.844776,-96.847653,large_airport,16.899203,2025,false,year_round,wikidata-q1248619,Reunion Tower,Reunion Tower,32.7753,-96.80886,171,structural_tip,vertical_landmark,1978,iconic,false,high,Reunion Tower is the selected vertical landmark most strongly associated with Dallas.,Reunion Tower es el hito vertical seleccionado con mayor asociación a Dallas.,8518.551898032483,8.518551898032483,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q1248619,2026-09-16
city-q1070--ourairports-26431--iconic--wikidata-q107210904,city-q1070,Ahmedabad,Ahmedabad,Ahmedabad,IN,India,India,Asia,Southern Asia,ourairports-26431,Sardar Vallabh Patel International Airport,Sardar Vallabh Patel International Airport,AMD,VAAH,23.0772,72.634697,large_airport,10.665822,2018,true,year_round,wikidata-q107210904,Patang,Patang,23.02638888888889,72.57216666666666,67,structural_tip,observation_tower,1984,iconic,false,high,Patang was selected as the permanent vertical landmark most strongly associated with Ahmedabad.,Patang se seleccionó como el hito vertical permanente con mayor asociación a Ahmedabad.,8528.211715707512,8.528211715707512,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q107210904,2026-09-16
city-q8851--ourairports-4020--iconic--wikidata-q1582758,city-q8851,Málaga,Málaga,Málaga,ES,Spain,España,Europe,Southern Europe,ourairports-4020,Málaga-Costa del Sol Airport,Málaga-Costa del Sol Airport,AGP,LEMG,36.6749,-4.49911,large_airport,26.760549,2025,true,year_round,wikidata-q1582758,Cathedral Basilica of the Virgin of Incarnation,Catedral de Málaga,36.720042,-4.42012,84,structural_tip,church_spire,1782,iconic,false,high,Cathedral Basilica of the Virgin of Incarnation is the selected vertical landmark most strongly associated with Málaga.,Cathedral Basilica of the Virgin of Incarnation es el hito vertical seleccionado con mayor asociación a Málaga.,8655.724024468149,8.65572402446815,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q1582758;visit-costa-del-sol-malaga-cathedral,2026-09-16
city-q1748--ourairports-2542--iconic--wikidata-q1140534,city-q1748,Copenhagen,Copenhague,Copenhagen,DK,Denmark,Dinamarca,Europe,Northern Europe,ourairports-2542,Copenhagen Kastrup Airport,Copenhagen Kastrup Airport,CPH,EKCH,55.617900848389,12.656000137329,large_airport,22.143135,2022,true,year_round,wikidata-q1140534,Rundetaarn,Rundetaarn,55.68137,12.57579,41.55,structural_tip,building_or_freestanding_tower,1642,iconic,false,high,Rundetaarn is the selected vertical landmark most strongly associated with Copenhagen.,Rundetaarn es el hito vertical seleccionado con mayor asociación a Copenhague.,8685.223657813054,8.685223657813054,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q1140534,2026-09-16
city-q1761--ourairports-2533--iconic--wikidata-q1134365,city-q1761,Dublin,Dublín,Dublin,IE,Ireland,Irlanda,Europe,Northern Europe,ourairports-2533,Dublin Airport,Dublin Airport,DUB,EIDW,53.428713,-6.262121,large_airport,,,true,year_round,wikidata-q1134365,Spire of Dublin,Spire of Dublin,53.34972,-6.26028,121.2,structural_tip,vertical_landmark,2003,iconic,false,high,Spire of Dublin is the selected vertical landmark most strongly associated with Dublin.,Spire of Dublin es el hito vertical seleccionado con mayor asociación a Dublín.,8792.267294803374,8.792267294803374,ourairports-2026-09-14;wikidata-q1134365,2026-09-16
city-q3130--ourairports-27145--iconic--wikidata-q827268,city-q3130,Sydney,Sídney,Sydney,AU,Australia,Australia,Oceania,Australia and New Zealand,ourairports-27145,Sydney Kingsford Smith International Airport,Sydney Kingsford Smith International Airport,SYD,YSSY,-33.946098,151.177002,large_airport,28.983874,2022,true,year_round,wikidata-q827268,Sydney Tower,Sydney Tower,-33.870278,151.208889,306,structural_tip,vertical_landmark,1981,iconic,false,high,Sydney Tower is the selected vertical landmark most strongly associated with Sydney.,Sydney Tower es el hito vertical seleccionado con mayor asociación a Sídney.,8912.075619518746,8.912075619518745,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q827268,2026-09-16
city-q14328--ourairports-3084--iconic--wikidata-q734657,city-q14328,Santa Cruz de Tenerife,Santa Cruz de Tenerife,Santa Cruz de Tenerife,ES,Spain,España,Europe,Southern Europe,ourairports-3084,Tenerife Norte-Ciudad de La Laguna Airport,Tenerife Norte-Ciudad de La Laguna Airport,TFN,GCXO,28.482752,-16.341707,large_airport,7.174977,2025,true,year_round,wikidata-q734657,Torres de Santa Cruz,Torres de Santa Cruz,28.456111111,-16.255555555,120,structural_tip,building_or_freestanding_tower,1900,iconic,false,high,Torres de Santa Cruz is the selected vertical landmark most strongly associated with Santa Cruz de Tenerife.,Torres de Santa Cruz es el hito vertical seleccionado con mayor asociación a Santa Cruz de Tenerife.,8938.712423138577,8.938712423138577,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q734657,2026-09-16
city-q4093--ourairports-2461--iconic--wikidata-q17567981,city-q4093,Glasgow,Glasgow,Glasgow,GB,United Kingdom,Reino Unido,Europe,Northern Europe,ourairports-2461,Glasgow Airport,Glasgow Airport,GLA,EGPF,55.871899,-4.43306,large_airport,6.516029,2022,true,year_round,wikidata-q17567981,University of Glasgow tower,Torre de la Universidad de Glasgow,55.8718,-4.28897,85,structural_tip,university_tower,1870,iconic,false,high,University of Glasgow tower was selected as the permanent vertical landmark most strongly associated with Glasgow.,Torre de la Universidad de Glasgow se seleccionó como el hito vertical permanente con mayor asociación a Glasgow.,9019.90520684259,9.01990520684259,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q17567981,2026-09-16
city-q1055--ourairports-2214--iconic--wikidata-q674472,city-q1055,Hamburg,Hamburgo,Hamburg,DE,Germany,Alemania,Europe,Western Europe,ourairports-2214,Hamburg Helmut Schmidt Airport,Hamburg Helmut Schmidt Airport,HAM,EDDH,53.630402,9.98823,large_airport,14.831711,2024,true,year_round,wikidata-q674472,St Michael's Church tower,Torre de la iglesia de San Miguel,53.548333,9.978889,132.14,structural_tip,church_tower,1786,iconic,false,high,St Michael's Church tower was selected as the permanent vertical landmark most strongly associated with Hamburg.,Torre de la iglesia de San Miguel se seleccionó como el hito vertical permanente con mayor asociación a Hamburgo.,9154.98112690171,9.15498112690171,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q674472,2026-09-16
city-q8818--ourairports-4042--iconic--wikidata-q2975344,city-q8818,Valencia,Valencia,Valencia,ES,Spain,España,Europe,Southern Europe,ourairports-4042,Valencia Airport,Valencia Airport,VLC,LEVC,39.489162,-0.480961,large_airport,11.847527,2025,true,year_round,wikidata-q2975344,El Micalet,El Micalet,39.47497,-0.3755,50.85,structural_tip,bell_tower,1429,iconic,false,high,El Micalet was selected as the permanent vertical landmark most strongly associated with Valencia.,El Micalet se seleccionó como el hito vertical permanente con mayor asociación a Valencia.,9209.187952940512,9.209187952940512,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q2975344,2026-09-16
city-q2844--ourairports-5872--iconic--wikidata-q201720,city-q2844,Brasília,Brasilia,Brasília,BR,Brazil,Brasil,South America,South America,ourairports-5872,Presidente Juscelino Kubitschek International Airport,Presidente Juscelino Kubitschek International Airport,BSB,SBBR,-15.869167,-47.920834,large_airport,13.471797,2022,true,year_round,wikidata-q201720,Cathedral of Brasília,Cathedral of Brasília,-15.798333333333,-47.875555555556,40,structural_tip,vertical_landmark,1970,iconic,false,high,Cathedral of Brasília is the selected vertical landmark most strongly associated with Brasília.,Cathedral of Brasília es el hito vertical seleccionado con mayor asociación a Brasilia.,9217.579860078447,9.217579860078448,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q201720;brazil-tourism-cathedral,2026-09-16
city-q16565--ourairports-3457--iconic--wikidata-q586913,city-q16565,Charlotte,Charlotte,Charlotte,US,United States,Estados Unidos,North America,Northern America,ourairports-3457,Charlotte Douglas International Airport,Charlotte Douglas International Airport,CLT,KCLT,35.2140007019043,-80.94309997558594,large_airport,53.574392,2025,true,year_round,wikidata-q586913,Bank of America Financial Center,Bank of America Financial Center,35.2278,-80.843,265,structural_tip,vertical_landmark,1992,iconic,false,high,Bank of America Financial Center is the selected vertical landmark most strongly associated with Charlotte.,Bank of America Financial Center es el hito vertical seleccionado con mayor asociación a Charlotte.,9241.016433850255,9.241016433850255,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q586913,2026-09-16
city-q174--ourairports-5974--iconic--wikidata-q169420,city-q174,São Paulo,São Paulo,São Paulo,BR,Brazil,Brasil,South America,South America,ourairports-5974,Congonhas–Deputado Freitas Nobre Airport,Congonhas–Deputado Freitas Nobre Airport,CGH,SBSP,-23.627657,-46.654601,large_airport,18.158375,2022,false,year_round,wikidata-q169420,Edifício Altino Arantes,Edifício Altino Arantes,-23.54567499999998,-46.63409999999999,161.22,structural_tip,vertical_landmark,1947,iconic,false,high,Edifício Altino Arantes is the selected vertical landmark most strongly associated with São Paulo.,Edifício Altino Arantes es el hito vertical seleccionado con mayor asociación a São Paulo.,9317.720220011595,9.317720220011596,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q169420,2026-09-16
city-q1461--ourairports-5689--iconic--wikidata-q7339077,city-q1461,Manila,Manila,Manila,PH,Philippines,Filipinas,Asia,South-eastern Asia,ourairports-5689,Ninoy Aquino International Airport,Ninoy Aquino International Airport,MNL,RPLL,14.5086,121.019997,large_airport,50.356465,2024,true,year_round,wikidata-q7339077,Rizal Monument,Rizal Monument,14.581669,120.976694,14,structural_tip,monument,1908,iconic,false,high,Rizal Monument was selected as the permanent vertical landmark most strongly associated with Manila.,Rizal Monument se seleccionó como el hito vertical permanente con mayor asociación a Manila.,9335.009743655135,9.335009743655135,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q7339077,2026-09-16
city-q48344--ourairports-5965--iconic--wikidata-q15975929,city-q48344,Recife,Recife,Recife,BR,Brazil,Brasil,South America,South America,ourairports-5965,Recife/Guararapes - Gilberto Freyre International Airport,Recife/Guararapes - Gilberto Freyre International Airport,REC,SBRF,-8.12747,-34.922961,large_airport,8.631385,2022,true,year_round,wikidata-q15975929,Malakoff tower,Malakoff tower,-8.0538888888889,-34.880833333333,50,structural_tip,building_or_freestanding_tower,1900,iconic,false,high,Malakoff tower is the selected vertical landmark most strongly associated with Recife.,Malakoff tower es el hito vertical seleccionado con mayor asociación a Recife.,9369.290139816634,9.369290139816634,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q15975929,2026-09-16
city-q1353--ourairports-26555--iconic--wikidata-q187635,city-q1353,Delhi,Delhi,Delhi,IN,India,India,Asia,Southern Asia,ourairports-26555,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,VIDP,28.55563,77.09519,large_airport,78.148081,2025,true,year_round,wikidata-q187635,Qutb Minar,Qutb Minar,28.524355,77.185248,72.5,structural_tip,building_or_freestanding_tower,1900,iconic,false,high,Qutb Minar is the selected vertical landmark most strongly associated with Delhi.,Qutb Minar es el hito vertical seleccionado con mayor asociación a Delhi.,9470.792257784238,9.470792257784238,ourairports-2026-09-14;aci-world-2025-passengers;wikidata-q187635,2026-09-16
city-q8717--ourairports-4049--iconic--wikidata-q834479,city-q8717,Seville,Sevilla,Seville,ES,Spain,España,Europe,Southern Europe,ourairports-4049,Seville Airport,Seville Airport,SVQ,LEZL,37.417999,-5.89311,large_airport,9.686487,2025,true,year_round,wikidata-q834479,Giralda,Giralda,37.386111111,-5.992388889,104,structural_tip,church_spire,1568,iconic,false,high,The Giralda is the permanent vertical landmark most strongly associated with Seville in the city's official tourism material.,La Giralda es el hito vertical permanente más asociado con Sevilla en el material turístico oficial de la ciudad.,9475.933005450028,9.475933005450027,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q834479;visitasevilla-giralda,2026-09-16
city-q2868--ourairports-6217--iconic--wikidata-q2446793,city-q2868,Lima,Lima,Lima,PE,Peru,Perú,South America,South America,ourairports-6217,Jorge Chávez International Airport,Jorge Chávez International Airport,LIM,SPJC,-12.0219,-77.114305,large_airport,22.876785,2023,true,year_round,wikidata-q2446793,Cathedral of Lima,Cathedral of Lima,-12.046472222222222,-77.03003611111112,50,structural_tip,vertical_landmark,1535,iconic,false,high,Cathedral of Lima is the selected vertical landmark most strongly associated with Lima.,Cathedral of Lima es el hito vertical seleccionado con mayor asociación a Lima.,9570.101780981498,9.5701017809815,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q2446793,2026-09-16
